cbsd_id,type,band,weather,density,traffic,min_freq,max_freq,score
9245,scientific,n3,snowy,rural,video,2500.0,2600.0,9.0
9710,ordinary,n3,sunny,semi-urban,voice,2500.0,2600.0,7.0
5069,ordinary,n3,rainy,urban,video,2500.0,2600.0,9.0
9569,scientific,n3,cloudy,urban,video,2500.0,2600.0,8.0
9248,scientific,n3,emergency,urban,voice,2500.0,2600.0,14.0
9249,scientific,n3,emergency,urban,emergency,2500.0,2600.0,15.0
9252,emergency,n3,cloudy,rural,video,2500.0,2600.0,9.0
9567,scientific,n3,sunny,semi-urban,data,2500.0,2600.0,7.0
9716,educational,n3,emergency,urban,voice,2500.0,2600.0,15.0
9888,scientific,n3,snowy,semi-urban,voice,2500.0,2600.0,12.0
5578,emergency,n3,foggy,urban,video,2500.0,2600.0,12.0
9886,emergency,n3,sunny,rural,emergency,2500.0,2600.0,11.0
9883,ordinary,n3,sunny,rural,voice,2500.0,2600.0,6.0
5234,educational,n3,rainy,rural,video,2500.0,2600.0,9.0
5074,government,n3,rainy,rural,emergency,2500.0,2600.0,13.0
9881,ordinary,n3,foggy,urban,voice,2500.0,2600.0,10.0
5572,ordinary,n3,sunny,semi-urban,data,2500.0,2600.0,6.0
9257,educational,n3,emergency,semi-urban,emergency,2500.0,2600.0,15.0
5377,emergency,n3,foggy,rural,video,2500.0,2600.0,10.0
5077,emergency,n3,emergency,semi-urban,data,2500.0,2600.0,15.0
9260,scientific,n3,cloudy,urban,data,2500.0,2600.0,9.0
9565,ordinary,n3,emergency,rural,video,2500.0,2600.0,9.0
9547,educational,n3,foggy,rural,video,2500.0,2600.0,8.0
5232,ordinary,n3,cloudy,semi-urban,voice,2500.0,2600.0,8.0
9301,emergency,n3,foggy,urban,video,2500.0,2600.0,12.0
9525,scientific,n3,emergency,semi-urban,video,2500.0,2600.0,11.0
9730,educational,n3,sunny,rural,voice,2500.0,2600.0,8.0
5402,scientific,n3,rainy,rural,voice,2500.0,2600.0,10.0
9521,scientific,n3,snowy,rural,data,2500.0,2600.0,10.0
9731,scientific,n3,foggy,urban,emergency,2500.0,2600.0,12.0
9852,emergency,n3,emergency,rural,video,2500.0,2600.0,13.0
5528,scientific,n3,foggy,urban,video,2500.0,2600.0,9.0
5403,scientific,n3,snowy,rural,data,2500.0,2600.0,10.0
5119,government,n3,cloudy,urban,emergency,2500.0,2600.0,13.0
9850,government,n3,sunny,urban,data,2500.0,2600.0,10.0
5216,ordinary,n3,rainy,semi-urban,emergency,2500.0,2600.0,11.0
5122,ordinary,n3,sunny,urban,voice,2500.0,2600.0,8.0
9323,government,n3,rainy,urban,voice,2500.0,2600.0,14.0
9325,educational,n3,foggy,semi-urban,emergency,2500.0,2600.0,12.0
5525,emergency,n3,foggy,semi-urban,voice,2500.0,2600.0,13.0
9846,ordinary,n3,snowy,semi-urban,emergency,2500.0,2600.0,12.0
5213,government,n3,foggy,semi-urban,voice,2500.0,2600.0,12.0
5124,emergency,n3,sunny,semi-urban,emergency,2500.0,2600.0,12.0
9330,educational,n3,cloudy,rural,emergency,2500.0,2600.0,10.0
9333,ordinary,n3,snowy,semi-urban,data,2500.0,2600.0,10.0
9336,emergency,n3,sunny,semi-urban,video,2500.0,2600.0,9.0
5523,government,n3,foggy,urban,video,2500.0,2600.0,11.0
5212,educational,n3,cloudy,urban,data,2500.0,2600.0,10.0
5219,educational,n3,rainy,rural,data,2500.0,2600.0,10.0
9529,scientific,n3,rainy,urban,voice,2500.0,2600.0,12.0
9532,government,n3,snowy,urban,video,2500.0,2600.0,13.0
9317,educational,n3,cloudy,semi-urban,voice,2500.0,2600.0,10.0
9307,ordinary,n3,snowy,urban,voice,2500.0,2600.0,12.0
5549,government,n3,snowy,rural,data,2500.0,2600.0,12.0
5547,emergency,n3,cloudy,urban,voice,2500.0,2600.0,13.0
9540,educational,n3,emergency,semi-urban,data,2500.0,2600.0,13.0
9724,ordinary,n3,rainy,rural,emergency,2500.0,2600.0,10.0
5386,scientific,n3,emergency,semi-urban,emergency,2500.0,2600.0,14.0
5546,ordinary,n3,emergency,rural,voice,2500.0,2600.0,11.0
9862,ordinary,n3,sunny,rural,video,2500.0,2600.0,4.0
9858,educational,n3,cloudy,semi-urban,voice,2500.0,2600.0,10.0
5545,educational,n3,rainy,urban,data,2500.0,2600.0,12.0
5228,scientific,n3,sunny,semi-urban,video,2500.0,2600.0,6.0
5588,scientific,n3,foggy,semi-urban,voice,2500.0,2600.0,10.0
9311,ordinary,n3,snowy,urban,data,2500.0,2600.0,11.0
5105,scientific,n3,sunny,urban,voice,2500.0,2600.0,9.0
5538,government,n3,rainy,urban,emergency,2500.0,2600.0,15.0
5537,ordinary,n3,sunny,semi-urban,video,2500.0,2600.0,5.0
9314,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
9537,government,n3,rainy,semi-urban,emergency,2500.0,2600.0,14.0
9534,scientific,n3,emergency,rural,video,2500.0,2600.0,10.0
9533,emergency,n3,rainy,urban,data,2500.0,2600.0,14.0
5396,government,n3,emergency,urban,data,2500.0,2600.0,15.0
5112,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
5398,educational,n3,foggy,urban,voice,2500.0,2600.0,12.0
5532,emergency,n3,cloudy,semi-urban,data,2500.0,2600.0,11.0
5103,government,n3,emergency,urban,emergency,2500.0,2600.0,17.0
5562,government,n3,sunny,rural,emergency,2500.0,2600.0,10.0
7129,ordinary,n3,rainy,semi-urban,voice,2500.0,2600.0,10.0
9085,emergency,n3,cloudy,rural,voice,2500.0,2600.0,11.0
7836,government,n3,snowy,rural,data,2500.0,2600.0,12.0
6619,ordinary,n3,foggy,semi-urban,voice,2500.0,2600.0,9.0
7834,scientific,n3,rainy,semi-urban,voice,2500.0,2600.0,11.0
7829,emergency,n3,snowy,rural,video,2500.0,2600.0,12.0
6627,emergency,n3,cloudy,semi-urban,voice,2500.0,2600.0,12.0
6630,government,n3,sunny,urban,emergency,2500.0,2600.0,12.0
6637,emergency,n3,emergency,rural,emergency,2500.0,2600.0,16.0
7824,emergency,n3,rainy,urban,video,2500.0,2600.0,13.0
6638,educational,n3,rainy,semi-urban,data,2500.0,2600.0,11.0
7821,educational,n3,cloudy,rural,emergency,2500.0,2600.0,10.0
6642,emergency,n3,snowy,rural,data,2500.0,2600.0,13.0
7813,emergency,n3,sunny,urban,video,2500.0,2600.0,10.0
7811,educational,n3,cloudy,urban,emergency,2500.0,2600.0,12.0
7808,scientific,n3,cloudy,urban,data,2500.0,2600.0,9.0
7805,ordinary,n3,sunny,semi-urban,voice,2500.0,2600.0,7.0
7803,ordinary,n3,rainy,semi-urban,video,2500.0,2600.0,8.0
6653,scientific,n3,emergency,rural,video,2500.0,2600.0,10.0
7851,scientific,n3,rainy,urban,voice,2500.0,2600.0,12.0
6607,educational,n3,sunny,semi-urban,emergency,2500.0,2600.0,10.0
7856,educational,n3,snowy,semi-urban,data,2500.0,2600.0,12.0
7862,educational,n3,rainy,semi-urban,voice,2500.0,2600.0,12.0
7927,scientific,n3,sunny,urban,emergency,2500.0,2600.0,10.0
6562,government,n3,foggy,urban,voice,2500.0,2600.0,13.0
6570,emergency,n3,snowy,semi-urban,data,2500.0,2600.0,14.0
7915,government,n3,cloudy,rural,voice,2500.0,2600.0,10.0
7911,government,n3,snowy,semi-urban,emergency,2500.0,2600.0,15.0
7905,emergency,n3,cloudy,semi-urban,video,2500.0,2600.0,10.0
7902,ordinary,n3,sunny,semi-urban,data,2500.0,2600.0,6.0
7890,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
6654,ordinary,n3,emergency,semi-urban,video,2500.0,2600.0,10.0
6577,scientific,n3,foggy,semi-urban,video,2500.0,2600.0,8.0
7888,scientific,n3,rainy,semi-urban,video,2500.0,2600.0,9.0
7886,scientific,n3,sunny,rural,video,2500.0,2600.0,5.0
7885,scientific,n3,snowy,semi-urban,voice,2500.0,2600.0,12.0
6590,government,n3,emergency,urban,video,2500.0,2600.0,14.0
7878,emergency,n3,rainy,semi-urban,voice,2500.0,2600.0,14.0
6596,scientific,n3,snowy,rural,video,2500.0,2600.0,9.0
6597,educational,n3,cloudy,urban,video,2500.0,2600.0,9.0
6600,scientific,n3,cloudy,semi-urban,video,2500.0,2600.0,7.0
6578,educational,n3,cloudy,semi-urban,data,2500.0,2600.0,9.0
6553,government,n3,emergency,urban,voice,2500.0,2600.0,16.0
7801,ordinary,n3,foggy,rural,video,2500.0,2600.0,6.0
7788,ordinary,n3,rainy,rural,data,2500.0,2600.0,8.0
6707,government,n3,rainy,urban,emergency,2500.0,2600.0,15.0
6710,emergency,n3,snowy,semi-urban,emergency,2500.0,2600.0,16.0
6711,emergency,n3,snowy,semi-urban,video,2500.0,2600.0,13.0
7699,scientific,n3,snowy,urban,video,2500.0,2600.0,11.0
6717,ordinary,n3,cloudy,rural,video,2500.0,2600.0,5.0
6721,government,n3,cloudy,semi-urban,voice,2500.0,2600.0,11.0
6725,ordinary,n3,sunny,semi-urban,data,2500.0,2600.0,6.0
6730,ordinary,n3,cloudy,urban,emergency,2500.0,2600.0,10.0
7692,ordinary,n3,snowy,urban,emergency,2500.0,2600.0,13.0
7690,government,n3,foggy,rural,video,2500.0,2600.0,9.0
7684,scientific,n3,cloudy,semi-urban,data,2500.0,2600.0,8.0
7678,educational,n3,snowy,semi-urban,voice,2500.0,2600.0,13.0
7670,scientific,n3,snowy,urban,emergency,2500.0,2600.0,14.0
6742,emergency,n3,emergency,urban,emergency,2500.0,2600.0,18.0
7662,government,n3,sunny,rural,voice,2500.0,2600.0,9.0
6745,government,n3,cloudy,urban,voice,2500.0,2600.0,12.0
7661,government,n3,sunny,rural,video,2500.0,2600.0,7.0
7702,government,n3,emergency,semi-urban,voice,2500.0,2600.0,15.0
6702,scientific,n3,snowy,urban,video,2500.0,2600.0,11.0
7705,ordinary,n3,snowy,semi-urban,voice,2500.0,2600.0,11.0
7709,government,n3,sunny,rural,emergency,2500.0,2600.0,10.0
7781,government,n3,foggy,semi-urban,voice,2500.0,2600.0,12.0
7776,government,n3,cloudy,urban,emergency,2500.0,2600.0,13.0
7773,emergency,n3,rainy,urban,video,2500.0,2600.0,13.0
6673,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
7770,government,n3,foggy,semi-urban,data,2500.0,2600.0,11.0
7764,emergency,n3,cloudy,urban,video,2500.0,2600.0,11.0
7760,emergency,n3,sunny,rural,voice,2500.0,2600.0,10.0
7749,educational,n3,cloudy,rural,video,2500.0,2600.0,7.0
6662,scientific,n3,rainy,semi-urban,data,2500.0,2600.0,10.0
6685,emergency,n3,foggy,urban,data,2500.0,2600.0,13.0
6693,emergency,n3,foggy,urban,video,2500.0,2600.0,12.0
7739,government,n3,emergency,semi-urban,video,2500.0,2600.0,13.0
6694,educational,n3,rainy,semi-urban,voice,2500.0,2600.0,12.0
7738,government,n3,snowy,rural,voice,2500.0,2600.0,13.0
7734,educational,n3,cloudy,urban,data,2500.0,2600.0,10.0
7729,ordinary,n3,cloudy,rural,emergency,2500.0,2600.0,8.0
6701,educational,n3,rainy,rural,data,2500.0,2600.0,10.0
7725,educational,n3,rainy,semi-urban,data,2500.0,2600.0,11.0
6691,emergency,n3,sunny,urban,emergency,2500.0,2600.0,13.0
6550,educational,n3,emergency,semi-urban,video,2500.0,2600.0,12.0
6548,ordinary,n3,foggy,urban,voice,2500.0,2600.0,10.0
7930,educational,n3,sunny,rural,voice,2500.0,2600.0,8.0
6420,educational,n3,rainy,rural,video,2500.0,2600.0,9.0
6421,educational,n3,snowy,rural,emergency,2500.0,2600.0,13.0
8055,scientific,n3,foggy,semi-urban,video,2500.0,2600.0,8.0
8054,educational,n3,cloudy,rural,emergency,2500.0,2600.0,10.0
6424,emergency,n3,emergency,rural,video,2500.0,2600.0,13.0
8052,scientific,n3,foggy,urban,video,2500.0,2600.0,9.0
6428,ordinary,n3,rainy,semi-urban,emergency,2500.0,2600.0,11.0
8036,government,n3,sunny,rural,data,2500.0,2600.0,8.0
6436,government,n3,sunny,semi-urban,emergency,2500.0,2600.0,11.0
6438,emergency,n3,sunny,urban,video,2500.0,2600.0,10.0
8033,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
8027,educational,n3,rainy,rural,emergency,2500.0,2600.0,12.0
8026,ordinary,n3,sunny,rural,video,2500.0,2600.0,4.0
8025,educational,n3,rainy,urban,data,2500.0,2600.0,12.0
6451,ordinary,n3,rainy,semi-urban,voice,2500.0,2600.0,10.0
8017,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
6459,scientific,n3,foggy,urban,data,2500.0,2600.0,10.0
6418,emergency,n3,foggy,urban,video,2500.0,2600.0,12.0
6415,ordinary,n3,snowy,rural,voice,2500.0,2600.0,10.0
6412,government,n3,emergency,semi-urban,data,2500.0,2600.0,14.0
6411,ordinary,n3,emergency,urban,data,2500.0,2600.0,12.0
6381,educational,n3,cloudy,rural,emergency,2500.0,2600.0,10.0
8113,ordinary,n3,snowy,urban,video,2500.0,2600.0,10.0
8107,emergency,n3,foggy,rural,data,2500.0,2600.0,11.0
8106,government,n3,foggy,semi-urban,data,2500.0,2600.0,11.0
6384,ordinary,n3,cloudy,rural,data,2500.0,2600.0,6.0
8100,emergency,n3,emergency,semi-urban,data,2500.0,2600.0,15.0
6389,ordinary,n3,rainy,rural,data,2500.0,2600.0,8.0
8085,emergency,n3,rainy,rural,data,2500.0,2600.0,12.0
6462,ordinary,n3,foggy,urban,emergency,2500.0,2600.0,11.0
8084,scientific,n3,rainy,semi-urban,data,2500.0,2600.0,10.0
8080,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
6403,scientific,n3,snowy,semi-urban,data,2500.0,2600.0,11.0
8070,emergency,n3,foggy,urban,data,2500.0,2600.0,13.0
6410,government,n3,rainy,urban,voice,2500.0,2600.0,14.0
8069,emergency,n3,cloudy,urban,data,2500.0,2600.0,12.0
8067,ordinary,n3,foggy,semi-urban,data,2500.0,2600.0,8.0
8063,emergency,n3,rainy,rural,video,2500.0,2600.0,11.0
8062,ordinary,n3,cloudy,urban,video,2500.0,2600.0,7.0
8081,emergency,n3,sunny,rural,voice,2500.0,2600.0,10.0
6464,ordinary,n3,sunny,rural,video,2500.0,2600.0,4.0
6465,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
8013,emergency,n3,cloudy,semi-urban,video,2500.0,2600.0,10.0
7960,educational,n3,snowy,rural,voice,2500.0,2600.0,12.0
7959,emergency,n3,snowy,rural,emergency,2500.0,2600.0,15.0
6523,government,n3,foggy,rural,emergency,2500.0,2600.0,12.0
7955,ordinary,n3,emergency,urban,emergency,2500.0,2600.0,14.0
6525,ordinary,n3,foggy,semi-urban,data,2500.0,2600.0,8.0
6526,scientific,n3,cloudy,semi-urban,data,2500.0,2600.0,8.0
6528,government,n3,emergency,urban,emergency,2500.0,2600.0,17.0
6529,government,n3,foggy,semi-urban,voice,2500.0,2600.0,12.0
7964,ordinary,n3,rainy,rural,data,2500.0,2600.0,8.0
6530,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
7948,ordinary,n3,cloudy,semi-urban,emergency,2500.0,2600.0,9.0
7946,ordinary,n3,cloudy,urban,voice,2500.0,2600.0,9.0
6538,emergency,n3,sunny,urban,video,2500.0,2600.0,10.0
7937,emergency,n3,sunny,rural,voice,2500.0,2600.0,10.0
7934,scientific,n3,rainy,rural,emergency,2500.0,2600.0,11.0
6543,educational,n3,foggy,semi-urban,data,2500.0,2600.0,10.0
6546,emergency,n3,snowy,rural,voice,2500.0,2600.0,14.0
7933,ordinary,n3,foggy,urban,emergency,2500.0,2600.0,11.0
6533,emergency,n3,emergency,rural,data,2500.0,2600.0,14.0
7657,scientific,n3,sunny,semi-urban,voice,2500.0,2600.0,8.0
7968,government,n3,cloudy,semi-urban,video,2500.0,2600.0,9.0
6513,educational,n3,emergency,rural,emergency,2500.0,2600.0,14.0
8012,emergency,n3,cloudy,rural,data,2500.0,2600.0,10.0
6471,educational,n3,rainy,rural,emergency,2500.0,2600.0,12.0
6472,educational,n3,foggy,rural,emergency,2500.0,2600.0,11.0
8005,ordinary,n3,emergency,rural,video,2500.0,2600.0,9.0
8004,scientific,n3,snowy,urban,emergency,2500.0,2600.0,14.0
7998,government,n3,cloudy,urban,video,2500.0,2600.0,10.0
6484,government,n3,emergency,semi-urban,emergency,2500.0,2600.0,16.0
6485,ordinary,n3,foggy,urban,emergency,2500.0,2600.0,11.0
6516,scientific,n3,rainy,urban,video,2500.0,2600.0,10.0
7990,government,n3,snowy,rural,emergency,2500.0,2600.0,14.0
7980,educational,n3,cloudy,semi-urban,video,2500.0,2600.0,8.0
7975,scientific,n3,snowy,urban,voice,2500.0,2600.0,13.0
6501,ordinary,n3,foggy,semi-urban,data,2500.0,2600.0,8.0
6503,ordinary,n3,snowy,urban,voice,2500.0,2600.0,12.0
6506,scientific,n3,emergency,rural,video,2500.0,2600.0,10.0
7973,educational,n3,foggy,rural,emergency,2500.0,2600.0,11.0
6511,scientific,n3,foggy,rural,emergency,2500.0,2600.0,10.0
6512,scientific,n3,cloudy,semi-urban,video,2500.0,2600.0,7.0
6490,scientific,n3,foggy,urban,emergency,2500.0,2600.0,12.0
7653,scientific,n3,cloudy,rural,emergency,2500.0,2600.0,9.0
6752,educational,n3,snowy,semi-urban,data,2500.0,2600.0,12.0
7649,educational,n3,rainy,urban,voice,2500.0,2600.0,13.0
6984,government,n3,foggy,urban,video,2500.0,2600.0,11.0
6985,ordinary,n3,sunny,rural,emergency,2500.0,2600.0,7.0
6987,emergency,n3,snowy,urban,video,2500.0,2600.0,14.0
7341,educational,n3,sunny,semi-urban,video,2500.0,2600.0,7.0
7340,emergency,n3,sunny,urban,voice,2500.0,2600.0,12.0
6991,ordinary,n3,snowy,urban,emergency,2500.0,2600.0,13.0
7339,government,n3,rainy,rural,data,2500.0,2600.0,11.0
7338,scientific,n3,cloudy,rural,data,2500.0,2600.0,7.0
7334,government,n3,emergency,semi-urban,video,2500.0,2600.0,13.0
7322,ordinary,n3,sunny,semi-urban,voice,2500.0,2600.0,7.0
7320,educational,n3,snowy,rural,voice,2500.0,2600.0,12.0
7312,scientific,n3,cloudy,urban,voice,2500.0,2600.0,10.0
7012,emergency,n3,emergency,semi-urban,video,2500.0,2600.0,14.0
7013,government,n3,emergency,semi-urban,data,2500.0,2600.0,14.0
7293,ordinary,n3,sunny,urban,data,2500.0,2600.0,7.0
7286,emergency,n3,cloudy,semi-urban,voice,2500.0,2600.0,12.0
7020,ordinary,n3,emergency,urban,voice,2500.0,2600.0,13.0
6983,scientific,n3,rainy,rural,voice,2500.0,2600.0,10.0
6980,educational,n3,rainy,rural,data,2500.0,2600.0,10.0
7354,ordinary,n3,cloudy,urban,video,2500.0,2600.0,7.0
7355,scientific,n3,sunny,urban,voice,2500.0,2600.0,9.0
7393,government,n3,foggy,urban,video,2500.0,2600.0,11.0
6948,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
7388,ordinary,n3,sunny,rural,video,2500.0,2600.0,4.0
7387,government,n3,sunny,semi-urban,emergency,2500.0,2600.0,11.0
6952,emergency,n3,cloudy,urban,video,2500.0,2600.0,11.0
6953,ordinary,n3,cloudy,rural,video,2500.0,2600.0,5.0
6956,educational,n3,emergency,rural,video,2500.0,2600.0,11.0
7383,educational,n3,cloudy,urban,emergency,2500.0,2600.0,12.0
7021,ordinary,n3,foggy,semi-urban,data,2500.0,2600.0,8.0
6957,ordinary,n3,cloudy,semi-urban,data,2500.0,2600.0,7.0
7379,ordinary,n3,snowy,rural,emergency,2500.0,2600.0,11.0
7373,ordinary,n3,cloudy,rural,emergency,2500.0,2600.0,8.0
6969,government,n3,cloudy,semi-urban,voice,2500.0,2600.0,11.0
7371,educational,n3,emergency,rural,voice,2500.0,2600.0,13.0
6972,ordinary,n3,emergency,urban,video,2500.0,2600.0,11.0
6973,government,n3,cloudy,rural,voice,2500.0,2600.0,10.0
7363,educational,n3,sunny,semi-urban,emergency,2500.0,2600.0,10.0
6974,ordinary,n3,foggy,urban,video,2500.0,2600.0,8.0
7380,emergency,n3,snowy,semi-urban,data,2500.0,2600.0,14.0
7278,emergency,n3,rainy,rural,emergency,2500.0,2600.0,14.0
7022,ordinary,n3,cloudy,semi-urban,voice,2500.0,2600.0,8.0
7276,scientific,n3,snowy,rural,voice,2500.0,2600.0,11.0
7103,government,n3,snowy,semi-urban,data,2500.0,2600.0,13.0
7172,government,n3,snowy,urban,data,2500.0,2600.0,14.0
7108,government,n3,emergency,semi-urban,voice,2500.0,2600.0,15.0
7168,emergency,n3,snowy,urban,data,2500.0,2600.0,15.0
7165,scientific,n3,cloudy,semi-urban,emergency,2500.0,2600.0,10.0
7158,scientific,n3,foggy,urban,emergency,2500.0,2600.0,12.0
7116,emergency,n3,cloudy,rural,emergency,2500.0,2600.0,12.0
7152,emergency,n3,rainy,urban,data,2500.0,2600.0,14.0
7178,ordinary,n3,emergency,rural,data,2500.0,2600.0,10.0
7117,emergency,n3,emergency,urban,data,2500.0,2600.0,16.0
7141,government,n3,sunny,semi-urban,data,2500.0,2600.0,9.0
7139,emergency,n3,sunny,semi-urban,emergency,2500.0,2600.0,12.0
7120,government,n3,foggy,semi-urban,emergency,2500.0,2600.0,13.0
7138,educational,n3,sunny,urban,emergency,2500.0,2600.0,11.0
7123,emergency,n3,sunny,semi-urban,emergency,2500.0,2600.0,12.0
7126,scientific,n3,cloudy,semi-urban,emergency,2500.0,2600.0,10.0
7135,emergency,n3,cloudy,urban,emergency,2500.0,2600.0,14.0
7132,educational,n3,snowy,urban,video,2500.0,2600.0,12.0
7142,scientific,n3,emergency,urban,video,2500.0,2600.0,12.0
7397,educational,n3,snowy,urban,emergency,2500.0,2600.0,15.0
7181,government,n3,foggy,urban,voice,2500.0,2600.0,13.0
7092,scientific,n3,emergency,rural,emergency,2500.0,2600.0,13.0
7272,educational,n3,emergency,urban,emergency,2500.0,2600.0,16.0
7270,educational,n3,snowy,rural,emergency,2500.0,2600.0,13.0
7027,educational,n3,rainy,urban,data,2500.0,2600.0,12.0
7029,scientific,n3,rainy,semi-urban,emergency,2500.0,2600.0,12.0
7033,scientific,n3,emergency,rural,data,2500.0,2600.0,11.0
7035,educational,n3,sunny,semi-urban,voice,2500.0,2600.0,9.0
7266,emergency,n3,cloudy,urban,voice,2500.0,2600.0,13.0
7258,educational,n3,snowy,urban,emergency,2500.0,2600.0,15.0
7192,scientific,n3,snowy,semi-urban,video,2500.0,2600.0,10.0
7254,educational,n3,sunny,urban,video,2500.0,2600.0,8.0
7046,scientific,n3,emergency,rural,video,2500.0,2600.0,10.0
7247,educational,n3,emergency,rural,emergency,2500.0,2600.0,14.0
7242,government,n3,rainy,rural,video,2500.0,2600.0,10.0
7227,scientific,n3,rainy,urban,emergency,2500.0,2600.0,13.0
7072,educational,n3,rainy,semi-urban,video,2500.0,2600.0,10.0
7221,educational,n3,rainy,urban,emergency,2500.0,2600.0,14.0
7202,emergency,n3,cloudy,semi-urban,video,2500.0,2600.0,10.0
7200,emergency,n3,sunny,rural,video,2500.0,2600.0,8.0
7039,government,n3,foggy,semi-urban,video,2500.0,2600.0,10.0
6380,ordinary,n3,cloudy,urban,data,2500.0,2600.0,8.0
6939,emergency,n3,rainy,rural,video,2500.0,2600.0,11.0
7408,scientific,n3,sunny,rural,video,2500.0,2600.0,5.0
6798,ordinary,n3,rainy,rural,data,2500.0,2600.0,8.0
6799,scientific,n3,rainy,urban,video,2500.0,2600.0,10.0
7577,emergency,n3,sunny,semi-urban,emergency,2500.0,2600.0,12.0
7572,educational,n3,emergency,rural,data,2500.0,2600.0,12.0
7571,emergency,n3,emergency,urban,voice,2500.0,2600.0,17.0
6806,ordinary,n3,snowy,rural,data,2500.0,2600.0,9.0
7552,ordinary,n3,emergency,urban,data,2500.0,2600.0,12.0
7551,emergency,n3,emergency,rural,emergency,2500.0,2600.0,16.0
7548,scientific,n3,cloudy,semi-urban,voice,2500.0,2600.0,9.0
7544,educational,n3,sunny,semi-urban,voice,2500.0,2600.0,9.0
6823,emergency,n3,foggy,semi-urban,data,2500.0,2600.0,12.0
6827,government,n3,cloudy,rural,data,2500.0,2600.0,9.0
6828,government,n3,emergency,rural,emergency,2500.0,2600.0,15.0
6829,scientific,n3,foggy,urban,voice,2500.0,2600.0,11.0
6833,scientific,n3,rainy,rural,emergency,2500.0,2600.0,11.0
6835,scientific,n3,cloudy,rural,emergency,2500.0,2600.0,9.0
6837,ordinary,n3,rainy,rural,emergency,2500.0,2600.0,10.0
6796,scientific,n3,cloudy,semi-urban,emergency,2500.0,2600.0,10.0
7591,educational,n3,snowy,rural,data,2500.0,2600.0,11.0
7594,government,n3,foggy,urban,video,2500.0,2600.0,11.0
7596,government,n3,cloudy,semi-urban,emergency,2500.0,2600.0,12.0
7647,ordinary,n3,emergency,semi-urban,data,2500.0,2600.0,11.0
6758,educational,n3,foggy,rural,data,2500.0,2600.0,9.0
7644,ordinary,n3,sunny,urban,emergency,2500.0,2600.0,9.0
6764,educational,n3,rainy,semi-urban,data,2500.0,2600.0,11.0
7631,ordinary,n3,sunny,urban,voice,2500.0,2600.0,8.0
6771,scientific,n3,cloudy,rural,voice,2500.0,2600.0,8.0
7629,educational,n3,sunny,urban,video,2500.0,2600.0,8.0
7626,educational,n3,foggy,semi-urban,data,2500.0,2600.0,10.0
7528,educational,n3,cloudy,semi-urban,data,2500.0,2600.0,9.0
6774,ordinary,n3,sunny,rural,video,2500.0,2600.0,4.0
6780,emergency,n3,emergency,urban,video,2500.0,2600.0,15.0
7605,ordinary,n3,emergency,semi-urban,video,2500.0,2600.0,10.0
6781,scientific,n3,snowy,semi-urban,data,2500.0,2600.0,11.0
6782,emergency,n3,cloudy,urban,data,2500.0,2600.0,12.0
6783,scientific,n3,emergency,urban,emergency,2500.0,2600.0,15.0
7601,government,n3,emergency,urban,voice,2500.0,2600.0,16.0
6787,scientific,n3,cloudy,urban,emergency,2500.0,2600.0,11.0
7598,educational,n3,rainy,semi-urban,emergency,2500.0,2600.0,13.0
7615,ordinary,n3,foggy,urban,video,2500.0,2600.0,8.0
7525,ordinary,n3,cloudy,rural,emergency,2500.0,2600.0,8.0
6847,ordinary,n3,foggy,urban,emergency,2500.0,2600.0,11.0
7518,government,n3,rainy,rural,emergency,2500.0,2600.0,13.0
6910,scientific,n3,cloudy,semi-urban,video,2500.0,2600.0,7.0
6911,educational,n3,sunny,rural,voice,2500.0,2600.0,8.0
7446,scientific,n3,sunny,urban,video,2500.0,2600.0,7.0
7444,emergency,n3,rainy,urban,emergency,2500.0,2600.0,16.0
7438,government,n3,sunny,semi-urban,video,2500.0,2600.0,8.0
7435,educational,n3,cloudy,rural,voice,2500.0,2600.0,9.0
7433,ordinary,n3,rainy,semi-urban,data,2500.0,2600.0,9.0
6916,educational,n3,sunny,rural,voice,2500.0,2600.0,8.0
7448,ordinary,n3,cloudy,rural,video,2500.0,2600.0,5.0
6917,educational,n3,rainy,urban,video,2500.0,2600.0,11.0
7423,government,n3,sunny,urban,video,2500.0,2600.0,9.0
7421,emergency,n3,sunny,urban,video,2500.0,2600.0,10.0
7420,educational,n3,snowy,rural,video,2500.0,2600.0,10.0
6924,scientific,n3,sunny,rural,voice,2500.0,2600.0,7.0
6927,emergency,n3,snowy,rural,emergency,2500.0,2600.0,15.0
7417,government,n3,foggy,semi-urban,data,2500.0,2600.0,11.0
6930,educational,n3,foggy,semi-urban,data,2500.0,2600.0,10.0
7414,scientific,n3,snowy,rural,data,2500.0,2600.0,10.0
6921,emergency,n3,sunny,rural,video,2500.0,2600.0,8.0
7403,government,n3,emergency,semi-urban,data,2500.0,2600.0,14.0
